chemical.id,conc,plate.id,well,remove,bottle.id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48
3529,0,18032,H10,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,A11,0,C844503,0,3.49392325,0,0,1.236978125,0.2604165625,0,0,0,1.931425125,0,0,0,0,2.2569425,0.716145625,0,0,0,1.2369795,0,1.5625,0,0,0,0,0,2.712675,0,0,1.041667,0.1519096875,0.5642346875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,B11,0,C844503,0,0,6.792534375,0,1.99652875,0,4.0364571875,0,0,0,0,0,0,0,0,0,0,0,4.8828121875,0.0868054375,0,0,1.3020835625,0,0,1.193577625,0,0,0,6.4453104375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,C11,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,D11,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,E11,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,F11,0,C844503,0,0,0.021701375,0,0,0.04340275,0,0,0.4774303125,0,0,0.499131875,0,0.3689234375,0,0,0,0,1.08506875,0,0,0,0,0,0.2170138125,0,0,0,0,0.303819375,0,0,0,0,0,0,0,0.911459375,0,0,0,0,0,0,0,0,0,0
3529,1,18032,G11,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,H11,0,C844503,0,0,0,0,0,1.801216625,0.021701375,0,0,0,0,4.1883721875,2.01822875,1.08507075,0,0,0,0,0,0,0,0,0,0.542534375,3.6458316875,0,0,0,0,0,2.4305555625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,A12,0,C844503,0,3.2118125,3.38541575,0,0,0,0,0,0,4.231768875,6.684026875,0,0,0,0,0,0,0,1.822915625,2.0399299375,3.3637178125,0,0,0,4.904512,2.82118125,1.8229195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
